t0            x1            v2            p3            
+1.5751e-002  -5.1695e-002  -6.4820e+000  +1.3447e+007  
+1.5773e-002  -5.1834e-002  -6.4904e+000  +1.3444e+007  
+1.5794e-002  -5.1974e-002  -6.4987e+000  +1.3440e+007  
+1.5816e-002  -5.2113e-002  -6.5070e+000  +1.3437e+007  
+1.5837e-002  -5.2253e-002  -6.5153e+000  +1.3434e+007  
+1.5858e-002  -5.2392e-002  -6.5237e+000  +1.3430e+007  
+1.5880e-002  -5.2532e-002  -6.5320e+000  +1.3427e+007  
+1.5901e-002  -5.2673e-002  -6.5403e+000  +1.3423e+007  
+1.5923e-002  -5.2813e-002  -6.5486e+000  +1.3420e+007  
+1.5944e-002  -5.2953e-002  -6.5569e+000  +1.3416e+007  
+1.5966e-002  -5.3094e-002  -6.5652e+000  +1.3413e+007  
+1.5987e-002  -5.3235e-002  -6.5735e+000  +1.3409e+007  
+1.6009e-002  -5.3376e-002  -6.5819e+000  +1.3406e+007  
+1.6030e-002  -5.3517e-002  -6.5902e+000  +1.3402e+007  
+1.6051e-002  -5.3659e-002  -6.5985e+000  +1.3399e+007  
+1.6073e-002  -5.3800e-002  -6.6068e+000  +1.3395e+007  
+1.6094e-002  -5.3942e-002  -6.6151e+000  +1.3392e+007  
+1.6116e-002  -5.4084e-002  -6.6234e+000  +1.3389e+007  
+1.6137e-002  -5.4226e-002  -6.6316e+000  +1.3385e+007  
+1.6159e-002  -5.4369e-002  -6.6399e+000  +1.3382e+007  
+1.6180e-002  -5.4511e-002  -6.6482e+000  +1.3378e+007  
+1.6202e-002  -5.4654e-002  -6.6565e+000  +1.3375e+007  
+1.6223e-002  -5.4796e-002  -6.6648e+000  +1.3371e+007  
+1.6244e-002  -5.4940e-002  -6.6731e+000  +1.3368e+007  
+1.6266e-002  -5.5083e-002  -6.6814e+000  +1.3364e+007  
+1.6287e-002  -5.5226e-002  -6.6896e+000  +1.3360e+007  
+1.6309e-002  -5.5370e-002  -6.6979e+000  +1.3357e+007  
+1.6330e-002  -5.5513e-002  -6.7062e+000  +1.3353e+007  
+1.6352e-002  -5.5657e-002  -6.7145e+000  +1.3350e+007  
+1.6373e-002  -5.5801e-002  -6.7227e+000  +1.3346e+007  
+1.6395e-002  -5.5946e-002  -6.7310e+000  +1.3343e+007  
+1.6416e-002  -5.6090e-002  -6.7393e+000  +1.3339e+007  
+1.6437e-002  -5.6235e-002  -6.7475e+000  +1.3336e+007  
+1.6459e-002  -5.6379e-002  -6.7558e+000  +1.3332e+007  
+1.6480e-002  -5.6524e-002  -6.7640e+000  +1.3329e+007  
+1.6502e-002  -5.6670e-002  -6.7723e+000  +1.3325e+007  
+1.6523e-002  -5.6815e-002  -6.7806e+000  +1.3322e+007  
+1.6545e-002  -5.6960e-002  -6.7888e+000  +1.3318e+007  
+1.6566e-002  -5.7106e-002  -6.7971e+000  +1.3314e+007  
+1.6588e-002  -5.7252e-002  -6.8053e+000  +1.3311e+007  
+1.6609e-002  -5.7398e-002  -6.8135e+000  +1.3307e+007  
+1.6630e-002  -5.7544e-002  -6.8218e+000  +1.3304e+007  
+1.6652e-002  -5.7690e-002  -6.8300e+000  +1.3300e+007  
+1.6673e-002  -5.7837e-002  -6.8383e+000  +1.3297e+007  
+1.6695e-002  -5.7984e-002  -6.8465e+000  +1.3293e+007  
+1.6716e-002  -5.8131e-002  -6.8547e+000  +1.3289e+007  
+1.6738e-002  -5.8278e-002  -6.8630e+000  +1.3286e+007  
+1.6759e-002  -5.8425e-002  -6.8712e+000  +1.3282e+007  
+1.6781e-002  -5.8572e-002  -6.8794e+000  +1.3279e+007  
+1.6802e-002  -5.8720e-002  -6.8877e+000  +1.3275e+007  
+1.6823e-002  -5.8868e-002  -6.8959e+000  +1.3271e+007  
+1.6845e-002  -5.9016e-002  -6.9041e+000  +1.3268e+007  
+1.6866e-002  -5.9164e-002  -6.9123e+000  +1.3264e+007  
+1.6888e-002  -5.9312e-002  -6.9205e+000  +1.3261e+007  
+1.6909e-002  -5.9461e-002  -6.9287e+000  +1.3257e+007  
+1.6931e-002  -5.9609e-002  -6.9370e+000  +1.3253e+007  
+1.6952e-002  -5.9758e-002  -6.9452e+000  +1.3250e+007  
+1.6974e-002  -5.9907e-002  -6.9534e+000  +1.3246e+007  
+1.6995e-002  -6.0057e-002  -6.9616e+000  +1.3242e+007  
+1.7017e-002  -6.0206e-002  -6.9698e+000  +1.3239e+007  
+1.7038e-002  -6.0356e-002  -6.9780e+000  +1.3235e+007  
+1.7059e-002  -6.0505e-002  -6.9862e+000  +1.3232e+007  
+1.7081e-002  -6.0655e-002  -6.9944e+000  +1.3228e+007  
+1.7102e-002  -6.0805e-002  -7.0026e+000  +1.3224e+007  
+1.7124e-002  -6.0955e-002  -7.0108e+000  +1.3221e+007  
+1.7145e-002  -6.1106e-002  -7.0190e+000  +1.3217e+007  
+1.7167e-002  -6.1257e-002  -7.0271e+000  +1.3213e+007  
+1.7188e-002  -6.1407e-002  -7.0353e+000  +1.3210e+007  
+1.7210e-002  -6.1558e-002  -7.0435e+000  +1.3206e+007  
+1.7231e-002  -6.1709e-002  -7.0517e+000  +1.3202e+007  
+1.7252e-002  -6.1861e-002  -7.0599e+000  +1.3199e+007  
+1.7274e-002  -6.2012e-002  -7.0680e+000  +1.3195e+007  
+1.7295e-002  -6.2164e-002  -7.0762e+000  +1.3191e+007  
+1.7317e-002  -6.2316e-002  -7.0844e+000  +1.3188e+007  
+1.7338e-002  -6.2468e-002  -7.0926e+000  +1.3184e+007  
+1.7360e-002  -6.2620e-002  -7.1007e+000  +1.3180e+007  
+1.7381e-002  -6.2772e-002  -7.1089e+000  +1.3177e+007  
+1.7403e-002  -6.2925e-002  -7.1170e+000  +1.3173e+007  
+1.7424e-002  -6.3077e-002  -7.1252e+000  +1.3169e+007  
+1.7445e-002  -6.3230e-002  -7.1334e+000  +1.3165e+007  
+1.7467e-002  -6.3383e-002  -7.1415e+000  +1.3162e+007  
+1.7488e-002  -6.3537e-002  -7.1497e+000  +1.3158e+007  
+1.7510e-002  -6.3690e-002  -7.1578e+000  +1.3154e+007  
+1.7531e-002  -6.3844e-002  -7.1660e+000  +1.3151e+007  
+1.7553e-002  -6.3997e-002  -7.1741e+000  +1.3147e+007  
+1.7574e-002  -6.4151e-002  -7.1823e+000  +1.3143e+007  
+1.7596e-002  -6.4305e-002  -7.1904e+000  +1.3139e+007  
+1.7617e-002  -6.4460e-002  -7.1985e+000  +1.3136e+007  
+1.7638e-002  -6.4614e-002  -7.2067e+000  +1.3132e+007  
+1.7660e-002  -6.4769e-002  -7.2148e+000  +1.3128e+007  
+1.7681e-002  -6.4924e-002  -7.2229e+000  +1.3124e+007  
+1.7703e-002  -6.5079e-002  -7.2311e+000  +1.3121e+007  
+1.7724e-002  -6.5234e-002  -7.2392e+000  +1.3117e+007  
+1.7746e-002  -6.5389e-002  -7.2473e+000  +1.3113e+007  
+1.7767e-002  -6.5545e-002  -7.2554e+000  +1.3110e+007  
+1.7789e-002  -6.5700e-002  -7.2636e+000  +1.3106e+007  
+1.7810e-002  -6.5856e-002  -7.2717e+000  +1.3102e+007  
+1.7831e-002  -6.6012e-002  -7.2798e+000  +1.3098e+007  
+1.7853e-002  -6.6168e-002  -7.2879e+000  +1.3094e+007  
+1.7874e-002  -6.6325e-002  -7.2960e+000  +1.3091e+007  
+1.7896e-002  -6.6481e-002  -7.3041e+000  +1.3087e+007  
+1.7917e-002  -6.6638e-002  -7.3122e+000  +1.3083e+007  
+1.7939e-002  -6.6795e-002  -7.3203e+000  +1.3079e+007  
+1.7960e-002  -6.6952e-002  -7.3284e+000  +1.3076e+007  
+1.7982e-002  -6.7109e-002  -7.3365e+000  +1.3072e+007  
+1.8003e-002  -6.7267e-002  -7.3446e+000  +1.3068e+007  
+1.8024e-002  -6.7424e-002  -7.3527e+000  +1.3064e+007  
+1.8046e-002  -6.7582e-002  -7.3608e+000  +1.3060e+007  
+1.8067e-002  -6.7740e-002  -7.3689e+000  +1.3057e+007  
+1.8089e-002  -6.7898e-002  -7.3770e+000  +1.3053e+007  
+1.8110e-002  -6.8056e-002  -7.3851e+000  +1.3049e+007  
+1.8132e-002  -6.8215e-002  -7.3932e+000  +1.3045e+007  
+1.8153e-002  -6.8373e-002  -7.4013e+000  +1.3041e+007  
+1.8175e-002  -6.8532e-002  -7.4093e+000  +1.3038e+007  
+1.8196e-002  -6.8691e-002  -7.4174e+000  +1.3034e+007  
+1.8217e-002  -6.8850e-002  -7.4255e+000  +1.3030e+007  
+1.8239e-002  -6.9010e-002  -7.4336e+000  +1.3026e+007  
+1.8260e-002  -6.9169e-002  -7.4416e+000  +1.3022e+007  
+1.8282e-002  -6.9329e-002  -7.4497e+000  +1.3019e+007  
+1.8303e-002  -6.9489e-002  -7.4578e+000  +1.3015e+007  
+1.8325e-002  -6.9649e-002  -7.4658e+000  +1.3011e+007  
+1.8346e-002  -6.9809e-002  -7.4739e+000  +1.3007e+007  
+1.8368e-002  -6.9969e-002  -7.4819e+000  +1.3003e+007  
+1.8389e-002  -7.0130e-002  -7.4900e+000  +1.2999e+007  
+1.8410e-002  -7.0291e-002  -7.4980e+000  +1.2996e+007  
+1.8432e-002  -7.0451e-002  -7.5061e+000  +1.2992e+007  
+1.8453e-002  -7.0612e-002  -7.5141e+000  +1.2988e+007  
+1.8475e-002  -7.0774e-002  -7.5222e+000  +1.2984e+007  
+1.8496e-002  -7.0935e-002  -7.5302e+000  +1.2980e+007  
+1.8518e-002  -7.1097e-002  -7.5383e+000  +1.2976e+007  
+1.8539e-002  -7.1258e-002  -7.5463e+000  +1.2972e+007  
+1.8561e-002  -7.1420e-002  -7.5543e+000  +1.2969e+007  
+1.8582e-002  -7.1582e-002  -7.5624e+000  +1.2965e+007  
+1.8603e-002  -7.1745e-002  -7.5704e+000  +1.2961e+007  
+1.8625e-002  -7.1907e-002  -7.5784e+000  +1.2957e+007  
+1.8646e-002  -7.2070e-002  -7.5865e+000  +1.2953e+007  
+1.8668e-002  -7.2233e-002  -7.5945e+000  +1.2949e+007  
+1.8689e-002  -7.2395e-002  -7.6025e+000  +1.2945e+007  
+1.8711e-002  -7.2559e-002  -7.6105e+000  +1.2941e+007  
+1.8732e-002  -7.2722e-002  -7.6185e+000  +1.2938e+007  
+1.8754e-002  -7.2885e-002  -7.6266e+000  +1.2934e+007  
+1.8775e-002  -7.3049e-002  -7.6346e+000  +1.2930e+007  
+1.8796e-002  -7.3213e-002  -7.6426e+000  +1.2926e+007  
+1.8818e-002  -7.3377e-002  -7.6506e+000  +1.2922e+007  
+1.8839e-002  -7.3541e-002  -7.6586e+000  +1.2918e+007  
+1.8861e-002  -7.3705e-002  -7.6666e+000  +1.2914e+007  
+1.8882e-002  -7.3870e-002  -7.6746e+000  +1.2910e+007  
+1.8904e-002  -7.4034e-002  -7.6826e+000  +1.2906e+007  
+1.8925e-002  -7.4199e-002  -7.6906e+000  +1.2902e+007  
+1.8947e-002  -7.4364e-002  -7.6986e+000  +1.2899e+007  
+1.8968e-002  -7.4529e-002  -7.7066e+000  +1.2895e+007  
+1.8989e-002  -7.4695e-002  -7.7145e+000  +1.2891e+007  
+1.9011e-002  -7.4860e-002  -7.7225e+000  +1.2887e+007  
+1.9032e-002  -7.5026e-002  -7.7305e+000  +1.2883e+007  
+1.9054e-002  -7.5192e-002  -7.7385e+000  +1.2879e+007  
+1.9075e-002  -7.5358e-002  -7.7465e+000  +1.2875e+007  
+1.9097e-002  -7.5524e-002  -7.7544e+000  +1.2871e+007  
+1.9118e-002  -7.5690e-002  -7.7624e+000  +1.2867e+007  
+1.9140e-002  -7.5857e-002  -7.7704e+000  +1.2863e+007  
+1.9161e-002  -7.6024e-002  -7.7784e+000  +1.2859e+007  
+1.9182e-002  -7.6191e-002  -7.7863e+000  +1.2855e+007  
+1.9204e-002  -7.6358e-002  -7.7943e+000  +1.2851e+007  
+1.9225e-002  -7.6525e-002  -7.8022e+000  +1.2847e+007  
+1.9247e-002  -7.6692e-002  -7.8102e+000  +1.2843e+007  
+1.9268e-002  -7.6860e-002  -7.8182e+000  +1.2840e+007  
+1.9290e-002  -7.7028e-002  -7.8261e+000  +1.2836e+007  
+1.9311e-002  -7.7196e-002  -7.8341e+000  +1.2832e+007  
+1.9333e-002  -7.7364e-002  -7.8420e+000  +1.2828e+007  
+1.9354e-002  -7.7532e-002  -7.8500e+000  +1.2824e+007  
+1.9375e-002  -7.7700e-002  -7.8579e+000  +1.2820e+007  
+1.9397e-002  -7.7869e-002  -7.8658e+000  +1.2816e+007  
+1.9418e-002  -7.8038e-002  -7.8738e+000  +1.2812e+007  
+1.9440e-002  -7.8207e-002  -7.8817e+000  +1.2808e+007  
+1.9461e-002  -7.8376e-002  -7.8896e+000  +1.2804e+007  
+1.9483e-002  -7.8545e-002  -7.8976e+000  +1.2800e+007  
+1.9504e-002  -7.8714e-002  -7.9055e+000  +1.2796e+007  
+1.9526e-002  -7.8884e-002  -7.9134e+000  +1.2792e+007  
+1.9547e-002  -7.9054e-002  -7.9214e+000  +1.2788e+007  
+1.9568e-002  -7.9224e-002  -7.9293e+000  +1.2784e+007  
+1.9590e-002  -7.9394e-002  -7.9372e+000  +1.2780e+007  
+1.9611e-002  -7.9564e-002  -7.9451e+000  +1.2776e+007  
+1.9633e-002  -7.9735e-002  -7.9530e+000  +1.2772e+007  
+1.9654e-002  -7.9905e-002  -7.9609e+000  +1.2768e+007  
+1.9676e-002  -8.0076e-002  -7.9688e+000  +1.2764e+007  
+1.9697e-002  -8.0247e-002  -7.9768e+000  +1.2760e+007  
+1.9719e-002  -8.0418e-002  -7.9847e+000  +1.2756e+007  
+1.9740e-002  -8.0590e-002  -7.9926e+000  +1.2752e+007  
+1.9761e-002  -8.0761e-002  -8.0005e+000  +1.2748e+007  
+1.9783e-002  -8.0933e-002  -8.0084e+000  +1.2744e+007  
+1.9804e-002  -8.1105e-002  -8.0162e+000  +1.2740e+007  
+1.9826e-002  -8.1277e-002  -8.0241e+000  +1.2736e+007  
+1.9847e-002  -8.1449e-002  -8.0320e+000  +1.2732e+007  
+1.9869e-002  -8.1621e-002  -8.0399e+000  +1.2728e+007  
+1.9890e-002  -8.1794e-002  -8.0478e+000  +1.2724e+007  
+1.9912e-002  -8.1966e-002  -8.0557e+000  +1.2720e+007  
+1.9933e-002  -8.2139e-002  -8.0636e+000  +1.2716e+007  
+1.9954e-002  -8.2312e-002  -8.0714e+000  +1.2712e+007  
+1.9976e-002  -8.2485e-002  -8.0793e+000  +1.2708e+007  
+1.9997e-002  -8.2659e-002  -8.0872e+000  +1.2704e+007  
+2.0019e-002  -8.2832e-002  -8.0950e+000  +1.2700e+007  
+2.0040e-002  -8.3006e-002  -8.1029e+000  +1.2696e+007  
+2.0062e-002  -8.3180e-002  -8.1108e+000  +1.2691e+007  
+2.0083e-002  -8.3354e-002  -8.1186e+000  +1.2687e+007  
+2.0105e-002  -8.3528e-002  -8.1265e+000  +1.2683e+007  
+2.0126e-002  -8.3702e-002  -8.1344e+000  +1.2679e+007  
+2.0147e-002  -8.3877e-002  -8.1422e+000  +1.2675e+007  
+2.0169e-002  -8.4051e-002  -8.1501e+000  +1.2671e+007  
+2.0190e-002  -8.4226e-002  -8.1579e+000  +1.2667e+007  
+2.0212e-002  -8.4401e-002  -8.1658e+000  +1.2663e+007  
+2.0233e-002  -8.4577e-002  -8.1736e+000  +1.2659e+007  
+2.0255e-002  -8.4752e-002  -8.1814e+000  +1.2655e+007  
+2.0276e-002  -8.4927e-002  -8.1893e+000  +1.2651e+007  
+2.0298e-002  -8.5103e-002  -8.1971e+000  +1.2647e+007  
+2.0319e-002  -8.5279e-002  -8.2049e+000  +1.2643e+007  
+2.0340e-002  -8.5455e-002  -8.2128e+000  +1.2639e+007  
+2.0362e-002  -8.5631e-002  -8.2206e+000  +1.2635e+007  
+2.0383e-002  -8.5808e-002  -8.2284e+000  +1.2631e+007  
+2.0405e-002  -8.5984e-002  -8.2363e+000  +1.2626e+007  
+2.0426e-002  -8.6161e-002  -8.2441e+000  +1.2622e+007  
+2.0448e-002  -8.6338e-002  -8.2519e+000  +1.2618e+007  
+2.0469e-002  -8.6515e-002  -8.2597e+000  +1.2614e+007  
+2.0491e-002  -8.6692e-002  -8.2675e+000  +1.2610e+007  
+2.0512e-002  -8.6869e-002  -8.2753e+000  +1.2606e+007  
+2.0533e-002  -8.7047e-002  -8.2831e+000  +1.2602e+007  
+2.0555e-002  -8.7225e-002  -8.2910e+000  +1.2598e+007  
+2.0576e-002  -8.7403e-002  -8.2988e+000  +1.2594e+007  
+2.0598e-002  -8.7581e-002  -8.3066e+000  +1.2590e+007  
+2.0619e-002  -8.7759e-002  -8.3144e+000  +1.2585e+007  
+2.0641e-002  -8.7937e-002  -8.3222e+000  +1.2581e+007  
+2.0662e-002  -8.8116e-002  -8.3299e+000  +1.2577e+007  
+2.0684e-002  -8.8294e-002  -8.3377e+000  +1.2573e+007  
+2.0705e-002  -8.8473e-002  -8.3455e+000  +1.2569e+007  
+2.0726e-002  -8.8652e-002  -8.3533e+000  +1.2565e+007  
+2.0748e-002  -8.8832e-002  -8.3611e+000  +1.2561e+007  
+2.0769e-002  -8.9011e-002  -8.3689e+000  +1.2557e+007  
+2.0791e-002  -8.9191e-002  -8.3766e+000  +1.2553e+007  
+2.0812e-002  -8.9370e-002  -8.3844e+000  +1.2548e+007  
+2.0834e-002  -8.9550e-002  -8.3922e+000  +1.2544e+007  
+2.0855e-002  -8.9730e-002  -8.4000e+000  +1.2540e+007  
+2.0877e-002  -8.9910e-002  -8.4077e+000  +1.2536e+007  
+2.0898e-002  -9.0091e-002  -8.4155e+000  +1.2532e+007  
+2.0919e-002  -9.0271e-002  -8.4233e+000  +1.2528e+007  
+2.0941e-002  -9.0452e-002  -8.4310e+000  +1.2524e+007  
+2.0962e-002  -9.0633e-002  -8.4388e+000  +1.2520e+007  
+2.0984e-002  -9.0814e-002  -8.4465e+000  +1.2515e+007  
+2.1005e-002  -9.0995e-002  -8.4543e+000  +1.2511e+007  
+2.1027e-002  -9.1177e-002  -8.4620e+000  +1.2507e+007  
+2.1048e-002  -9.1358e-002  -8.4698e+000  +1.2503e+007  
+2.1070e-002  -9.1540e-002  -8.4775e+000  +1.2499e+007  
+2.1091e-002  -9.1722e-002  -8.4853e+000  +1.2495e+007  
+2.1112e-002  -9.1904e-002  -8.4930e+000  +1.2491e+007  
+2.1134e-002  -9.2086e-002  -8.5007e+000  +1.2486e+007  
+2.1155e-002  -9.2268e-002  -8.5085e+000  +1.2482e+007  
+2.1177e-002  -9.2451e-002  -8.5162e+000  +1.2478e+007  
+2.1198e-002  -9.2634e-002  -8.5239e+000  +1.2474e+007  
+2.1220e-002  -9.2817e-002  -8.5317e+000  +1.2470e+007  
+2.1241e-002  -9.3000e-002  -8.5394e+000  +1.2466e+007  
+2.1263e-002  -9.3183e-002  -8.5471e+000  +1.2461e+007  
+2.1284e-002  -9.3366e-002  -8.5548e+000  +1.2457e+007  
+2.1305e-002  -9.3550e-002  -8.5625e+000  +1.2453e+007  
+2.1327e-002  -9.3733e-002  -8.5703e+000  +1.2449e+007  
+2.1348e-002  -9.3917e-002  -8.5780e+000  +1.2445e+007  
+2.1370e-002  -9.4101e-002  -8.5857e+000  +1.2441e+007  
+2.1391e-002  -9.4286e-002  -8.5934e+000  +1.2436e+007  
+2.1413e-002  -9.4470e-002  -8.6011e+000  +1.2432e+007  
+2.1434e-002  -9.4654e-002  -8.6088e+000  +1.2428e+007  
+2.1456e-002  -9.4839e-002  -8.6165e+000  +1.2424e+007  
+2.1477e-002  -9.5024e-002  -8.6242e+000  +1.2420e+007  
+2.1498e-002  -9.5209e-002  -8.6319e+000  +1.2415e+007  
+2.1520e-002  -9.5394e-002  -8.6396e+000  +1.2411e+007  
+2.1541e-002  -9.5580e-002  -8.6473e+000  +1.2407e+007  
+2.1563e-002  -9.5765e-002  -8.6549e+000  +1.2403e+007  
+2.1584e-002  -9.5951e-002  -8.6626e+000  +1.2399e+007  
+2.1606e-002  -9.6137e-002  -8.6703e+000  +1.2394e+007  
+2.1627e-002  -9.6323e-002  -8.6780e+000  +1.2390e+007  
+2.1649e-002  -9.6509e-002  -8.6857e+000  +1.2386e+007  
+2.1670e-002  -9.6695e-002  -8.6933e+000  +1.2382e+007  
+2.1691e-002  -9.6882e-002  -8.7010e+000  +1.2378e+007  
+2.1713e-002  -9.7068e-002  -8.7087e+000  +1.2373e+007  
+2.1734e-002  -9.7255e-002  -8.7163e+000  +1.2369e+007  
+2.1756e-002  -9.7442e-002  -8.7240e+000  +1.2365e+007  
+2.1777e-002  -9.7629e-002  -8.7316e+000  +1.2361e+007  
+2.1799e-002  -9.7817e-002  -8.7393e+000  +1.2357e+007  
+2.1820e-002  -9.8004e-002  -8.7470e+000  +1.2352e+007  
+2.1842e-002  -9.8192e-002  -8.7546e+000  +1.2348e+007  
+2.1863e-002  -9.8380e-002  -8.7623e+000  +1.2344e+007  
+2.1884e-002  -9.8568e-002  -8.7699e+000  +1.2340e+007  
+2.1906e-002  -9.8756e-002  -8.7775e+000  +1.2336e+007  
+2.1927e-002  -9.8944e-002  -8.7852e+000  +1.2331e+007  
+2.1949e-002  -9.9133e-002  -8.7928e+000  +1.2327e+007  
+2.1970e-002  -9.9321e-002  -8.8005e+000  +1.2323e+007  
+2.1992e-002  -9.9510e-002  -8.8081e+000  +1.2319e+007  
+2.2013e-002  -9.9699e-002  -8.8157e+000  +1.2314e+007  
+2.2035e-002  -9.9888e-002  -8.8234e+000  +1.2310e+007  
+2.2056e-002  -1.0008e-001  -8.8310e+000  +1.2306e+007  
+2.2077e-002  -1.0027e-001  -8.8386e+000  +1.2302e+007  
+2.2099e-002  -1.0046e-001  -8.8462e+000  +1.2297e+007  
+2.2120e-002  -1.0065e-001  -8.8538e+000  +1.2293e+007  
+2.2142e-002  -1.0084e-001  -8.8615e+000  +1.2289e+007  
+2.2163e-002  -1.0103e-001  -8.8691e+000  +1.2285e+007  
+2.2185e-002  -1.0122e-001  -8.8767e+000  +1.2280e+007  
+2.2206e-002  -1.0141e-001  -8.8843e+000  +1.2276e+007  
+2.2228e-002  -1.0160e-001  -8.8919e+000  +1.2272e+007  
+2.2249e-002  -1.0179e-001  -8.8995e+000  +1.2268e+007  
+2.2270e-002  -1.0198e-001  -8.9071e+000  +1.2263e+007  
+2.2292e-002  -1.0217e-001  -8.9147e+000  +1.2259e+007  
+2.2313e-002  -1.0236e-001  -8.9223e+000  +1.2255e+007  
+2.2335e-002  -1.0255e-001  -8.9299e+000  +1.2251e+007  
+2.2356e-002  -1.0274e-001  -8.9375e+000  +1.2246e+007  
+2.2378e-002  -1.0294e-001  -8.9450e+000  +1.2242e+007  
+2.2399e-002  -1.0313e-001  -8.9526e+000  +1.2238e+007  
+2.2421e-002  -1.0332e-001  -8.9602e+000  +1.2234e+007  
+2.2442e-002  -1.0351e-001  -8.9678e+000  +1.2229e+007  
+2.2464e-002  -1.0371e-001  -8.9754e+000  +1.2225e+007  
+2.2485e-002  -1.0390e-001  -8.9829e+000  +1.2221e+007  
+2.2506e-002  -1.0409e-001  -8.9905e+000  +1.2217e+007  
+2.2528e-002  -1.0428e-001  -8.9981e+000  +1.2212e+007  
+2.2549e-002  -1.0448e-001  -9.0056e+000  +1.2208e+007  
+2.2571e-002  -1.0467e-001  -9.0132e+000  +1.2204e+007  
+2.2592e-002  -1.0486e-001  -9.0208e+000  +1.2200e+007  
+2.2614e-002  -1.0506e-001  -9.0283e+000  +1.2195e+007  
+2.2635e-002  -1.0525e-001  -9.0359e+000  +1.2191e+007  
+2.2657e-002  -1.0544e-001  -9.0434e+000  +1.2187e+007  
+2.2678e-002  -1.0564e-001  -9.0510e+000  +1.2182e+007  
+2.2699e-002  -1.0583e-001  -9.0585e+000  +1.2178e+007  
+2.2721e-002  -1.0603e-001  -9.0660e+000  +1.2174e+007  
+2.2742e-002  -1.0622e-001  -9.0736e+000  +1.2170e+007  
+2.2764e-002  -1.0642e-001  -9.0811e+000  +1.2165e+007  
+2.2785e-002  -1.0661e-001  -9.0887e+000  +1.2161e+007  
+2.2807e-002  -1.0681e-001  -9.0962e+000  +1.2157e+007  
+2.2828e-002  -1.0700e-001  -9.1037e+000  +1.2152e+007  
+2.2850e-002  -1.0720e-001  -9.1113e+000  +1.2148e+007  
+2.2871e-002  -1.0739e-001  -9.1188e+000  +1.2144e+007  
+2.2892e-002  -1.0759e-001  -9.1263e+000  +1.2140e+007  
+2.2914e-002  -1.0778e-001  -9.1338e+000  +1.2135e+007  
+2.2935e-002  -1.0798e-001  -9.1413e+000  +1.2131e+007  
+2.2957e-002  -1.0817e-001  -9.1489e+000  +1.2127e+007  
+2.2978e-002  -1.0837e-001  -9.1564e+000  +1.2122e+007  
+2.3000e-002  -1.0857e-001  -9.1639e+000  +1.2118e+007  
+2.3021e-002  -1.0876e-001  -9.1714e+000  +1.2114e+007  
+2.3043e-002  -1.0896e-001  -9.1789e+000  +1.2109e+007  
+2.3064e-002  -1.0916e-001  -9.1864e+000  +1.2105e+007  
+2.3085e-002  -1.0935e-001  -9.1939e+000  +1.2101e+007  
+2.3107e-002  -1.0955e-001  -9.2014e+000  +1.2097e+007  
+2.3128e-002  -1.0975e-001  -9.2089e+000  +1.2092e+007  
+2.3150e-002  -1.0995e-001  -9.2164e+000  +1.2088e+007  
+2.3171e-002  -1.1014e-001  -9.2238e+000  +1.2084e+007  
+2.3193e-002  -1.1034e-001  -9.2313e+000  +1.2079e+007  
+2.3214e-002  -1.1054e-001  -9.2388e+000  +1.2075e+007  
+2.3236e-002  -1.1074e-001  -9.2463e+000  +1.2071e+007  
+2.3257e-002  -1.1094e-001  -9.2538e+000  +1.2066e+007  
+2.3278e-002  -1.1114e-001  -9.2612e+000  +1.2062e+007  
+2.3300e-002  -1.1133e-001  -9.2687e+000  +1.2058e+007  
+2.3321e-002  -1.1153e-001  -9.2762e+000  +1.2053e+007  
+2.3343e-002  -1.1173e-001  -9.2836e+000  +1.2049e+007  
+2.3364e-002  -1.1193e-001  -9.2911e+000  +1.2045e+007  
+2.3386e-002  -1.1213e-001  -9.2986e+000  +1.2040e+007  
+2.3407e-002  -1.1233e-001  -9.3060e+000  +1.2036e+007  
+2.3429e-002  -1.1253e-001  -9.3135e+000  +1.2032e+007  
+2.3450e-002  -1.1273e-001  -9.3209e+000  +1.2027e+007  
+2.3471e-002  -1.1293e-001  -9.3284e+000  +1.2023e+007  
+2.3493e-002  -1.1313e-001  -9.3358e+000  +1.2019e+007  
+2.3514e-002  -1.1333e-001  -9.3433e+000  +1.2014e+007  
+2.3536e-002  -1.1353e-001  -9.3507e+000  +1.2010e+007  
+2.3557e-002  -1.1373e-001  -9.3582e+000  +1.2006e+007  
+2.3579e-002  -1.1393e-001  -9.3656e+000  +1.2001e+007  
+2.3600e-002  -1.1413e-001  -9.3730e+000  +1.1997e+007  
+2.3622e-002  -1.1433e-001  -9.3805e+000  +1.1993e+007  
+2.3643e-002  -1.1454e-001  -9.3879e+000  +1.1988e+007  
+2.3664e-002  -1.1474e-001  -9.3953e+000  +1.1984e+007  
+2.3686e-002  -1.1494e-001  -9.4027e+000  +1.1980e+007  
+2.3707e-002  -1.1514e-001  -9.4102e+000  +1.1975e+007  
+2.3729e-002  -1.1534e-001  -9.4176e+000  +1.1971e+007  
+2.3750e-002  -1.1554e-001  -9.4250e+000  +1.1967e+007  
+2.3772e-002  -1.1575e-001  -9.4324e+000  +1.1962e+007  
+2.3793e-002  -1.1595e-001  -9.4398e+000  +1.1958e+007  
+2.3815e-002  -1.1615e-001  -9.4472e+000  +1.1954e+007  
+2.3836e-002  -1.1635e-001  -9.4546e+000  +1.1949e+007  
