lgsgm0.21     lgsgm1.20     p3fl.0        tCrcl.10      vImpct.21     xMax.21       pMin.22       pMax.22       pMdl.0        E.0           N.0           eta.0         
-1.8000e+000  +6.0000e-001  +0.0000e+000  +1.6609e+001  +4.2134e+000  +1.0173e+001  +7.0171e-002  +1.1419e+000  +3.9792e-001  +8.8763e+000  +5.3442e-001  +3.3736e-001  
-1.8000e+000  +7.0000e-001  +0.0000e+000  +1.4876e+001  +4.6495e+000  +1.0188e+001  +6.7810e-002  +1.0727e+000  +3.2780e-001  +1.0809e+001  +7.2659e-001  +4.4227e-001  
-1.8000e+000  +8.0000e-001  +0.0000e+000  +1.3470e+001  +5.0165e+000  +1.0239e+001  +6.5107e-002  +8.8320e-001  +2.5764e-001  +1.2583e+001  +9.3408e-001  +5.7461e-001  
-1.8000e+000  +9.0000e-001  +0.0000e+000  +1.2443e+001  +5.2144e+000  +1.0366e+001  +6.1261e-002  +6.2146e-001  +1.9633e-001  +1.3595e+001  +1.0926e+000  +7.0062e-001  
-1.8000e+000  +1.0000e+000  +0.0000e+000  +1.1746e+001  +5.2610e+000  +1.0604e+001  +5.5908e-002  +4.0866e-001  +1.4865e-001  +1.3839e+001  +1.1782e+000  +7.9261e-001  
-1.8000e+000  +1.1000e+000  +0.0000e+000  +1.1282e+001  +5.2458e+000  +1.0973e+001  +4.9531e-002  +2.7282e-001  +1.1367e-001  +1.3759e+001  +1.2196e+000  +8.5220e-001  
-1.8000e+000  +1.2000e+000  +0.0000e+000  +1.0970e+001  +5.2337e+000  +1.1482e+001  +4.2943e-002  +1.9060e-001  +8.8473e-002  +1.3696e+001  +1.2485e+000  +8.9038e-001  
-1.8000e+000  +1.3000e+000  +0.0000e+000  +1.0754e+001  +5.2542e+000  +1.2139e+001  +3.6762e-002  +1.3971e-001  +7.0254e-002  +1.3803e+001  +1.2835e+000  +9.1566e-001  
-1.8000e+000  +1.4000e+000  +0.0000e+000  +1.0602e+001  +5.3160e+000  +1.2954e+001  +3.1278e-002  +1.0675e-001  +5.6866e-002  +1.4130e+001  +1.3328e+000  +9.3307e-001  
-1.8000e+000  +1.5000e+000  +0.0000e+000  +1.0489e+001  +5.4204e+000  +1.3939e+001  +2.6562e-002  +8.4416e-002  +4.6838e-002  +1.4691e+001  +1.4006e+000  +9.4559e-001  
-1.8000e+000  +1.6000e+000  +0.0000e+000  +1.0404e+001  +5.5652e+000  +1.5112e+001  +2.2562e-002  +6.8610e-002  +3.9153e-002  +1.5486e+001  +1.4885e+000  +9.5492e-001  
-1.8000e+000  +1.7000e+000  +0.0000e+000  +1.0337e+001  +5.7476e+000  +1.6496e+001  +1.9187e-002  +5.7007e-002  +3.3137e-002  +1.6517e+001  +1.5978e+000  +9.6211e-001  
-1.8000e+000  +1.8000e+000  +0.0000e+000  +1.0284e+001  +5.9651e+000  +1.8120e+001  +1.6339e-002  +4.8215e-002  +2.8332e-002  +1.7791e+001  +1.7301e+000  +9.6780e-001  
-1.8000e+000  +1.9000e+000  +0.0000e+000  +1.0242e+001  +6.2151e+000  +2.0024e+001  +1.3926e-002  +4.1360e-002  +2.4417e-002  +1.9314e+001  +1.8858e+000  +9.7230e-001  
-1.8000e+000  +2.0000e+000  +0.0000e+000  +1.0204e+001  +6.4974e+000  +2.2241e+001  +1.1884e-002  +3.5915e-002  +2.1192e-002  +2.1108e+001  +2.0687e+000  +9.7617e-001  
-1.8000e+000  +2.1000e+000  +0.0000e+000  +1.0169e+001  +6.8106e+000  +2.4820e+001  +1.0148e-002  +3.1499e-002  +1.8495e-002  +2.3192e+001  +2.2808e+000  +9.7954e-001  
-1.8000e+000  +2.2000e+000  +0.0000e+000  +1.0141e+001  +7.1529e+000  +2.7832e+001  +8.6613e-003  +2.7842e-002  +1.6204e-002  +2.5582e+001  +2.5227e+000  +9.8227e-001  
-1.8000e+000  +2.3000e+000  +0.0000e+000  +1.0114e+001  +7.5252e+000  +3.1331e+001  +7.3915e-003  +2.4783e-002  +1.4248e-002  +2.8314e+001  +2.7994e+000  +9.8470e-001  
-1.8000e+000  +2.4000e+000  +0.0000e+000  +1.0080e+001  +7.9297e+000  +3.5355e+001  +6.3123e-003  +2.2210e-002  +1.2576e-002  +3.1440e+001  +3.1189e+000  +9.8731e-001  
-1.8000e+000  +2.5000e+000  +0.0000e+000  +1.0052e+001  +8.3637e+000  +4.0035e+001  +5.3841e-003  +1.9997e-002  +1.1120e-002  +3.4976e+001  +3.4795e+000  +9.8947e-001  
-1.7000e+000  +5.0000e-001  +0.0000e+000  +1.7076e+001  +3.7671e+000  +1.0213e+001  +7.2474e-002  +1.1814e+000  +4.1438e-001  +7.0957e+000  +4.1554e-001  +3.1711e-001  
-1.7000e+000  +6.0000e-001  +0.0000e+000  +1.5284e+001  +4.1661e+000  +1.0227e+001  +6.9828e-002  +1.1284e+000  +3.4570e-001  +8.6780e+000  +5.6780e-001  +4.1257e-001  
-1.7000e+000  +7.0000e-001  +0.0000e+000  +1.3813e+001  +4.5295e+000  +1.0278e+001  +6.7031e-002  +9.6447e-001  +2.7605e-001  +1.0258e+001  +7.4264e-001  +5.3678e-001  
-1.7000e+000  +8.0000e-001  +0.0000e+000  +1.2725e+001  +4.7709e+000  +1.0411e+001  +6.3349e-002  +7.1127e-001  +2.1413e-001  +1.1381e+001  +8.9438e-001  +6.6197e-001  
-1.7000e+000  +9.0000e-001  +0.0000e+000  +1.1979e+001  +4.8846e+000  +1.0661e+001  +5.8344e-002  +4.8693e-001  +1.6526e-001  +1.1930e+001  +9.9584e-001  +7.5862e-001  
-1.7000e+000  +1.0000e+000  +0.0000e+000  +1.1478e+001  +4.9351e+000  +1.1047e+001  +5.2314e-002  +3.3507e-001  +1.2877e-001  +1.2178e+001  +1.0610e+000  +8.2396e-001  
-1.7000e+000  +1.1000e+000  +0.0000e+000  +1.1134e+001  +4.9776e+000  +1.1578e+001  +4.5928e-002  +2.3930e-001  +1.0192e-001  +1.2388e+001  +1.1126e+000  +8.6716e-001  
-1.7000e+000  +1.2000e+000  +0.0000e+000  +1.0893e+001  +5.0403e+000  +1.2261e+001  +3.9763e-002  +1.7823e-001  +8.2078e-002  +1.2702e+001  +1.1661e+000  +8.9642e-001  
-1.7000e+000  +1.3000e+000  +0.0000e+000  +1.0719e+001  +5.1340e+000  +1.3108e+001  +3.4142e-002  +1.3782e-001  +6.7200e-002  +1.3179e+001  +1.2294e+000  +9.1694e-001  
-1.7000e+000  +1.4000e+000  +0.0000e+000  +1.0590e+001  +5.2622e+000  +1.4132e+001  +2.9191e-002  +1.0998e-001  +5.5854e-002  +1.3845e+001  +1.3074e+000  +9.3189e-001  
-1.7000e+000  +1.5000e+000  +0.0000e+000  +1.0491e+001  +5.4247e+000  +1.5352e+001  +2.4909e-002  +9.0059e-002  +4.7028e-002  +1.4714e+001  +1.4026e+000  +9.4313e-001  
-1.7000e+000  +1.6000e+000  +0.0000e+000  +1.0412e+001  +5.6204e+000  +1.6793e+001  +2.1238e-002  +7.5307e-002  +4.0030e-002  +1.5795e+001  +1.5169e+000  +9.5185e-001  
-1.7000e+000  +1.7000e+000  +0.0000e+000  +1.0351e+001  +5.8474e+000  +1.8491e+001  +1.8099e-002  +6.4046e-002  +3.4374e-002  +1.7096e+001  +1.6516e+000  +9.5869e-001  
-1.7000e+000  +1.8000e+000  +0.0000e+000  +1.0299e+001  +6.1055e+000  +2.0476e+001  +1.5423e-002  +5.5256e-002  +2.9744e-002  +1.8638e+001  +1.8097e+000  +9.6432e-001  
-1.7000e+000  +1.9000e+000  +0.0000e+000  +1.0254e+001  +6.3933e+000  +2.2794e+001  +1.3140e-002  +4.8238e-002  +2.5894e-002  +2.0437e+001  +1.9931e+000  +9.6903e-001  
-1.7000e+000  +2.0000e+000  +0.0000e+000  +1.0217e+001  +6.7096e+000  +2.5507e+001  +1.1185e-002  +4.2515e-002  +2.2645e-002  +2.2509e+001  +2.2031e+000  +9.7288e-001  
-1.7000e+000  +2.1000e+000  +0.0000e+000  +1.0180e+001  +7.0558e+000  +2.8651e+001  +9.5201e-003  +3.7803e-002  +1.9892e-002  +2.4892e+001  +2.4452e+000  +9.7641e-001  
-1.7000e+000  +2.2000e+000  +0.0000e+000  +1.0149e+001  +7.4302e+000  +3.2320e+001  +8.0920e-003  +3.3842e-002  +1.7523e-002  +2.7604e+001  +2.7199e+000  +9.7934e-001  
-1.7000e+000  +2.3000e+000  +0.0000e+000  +1.0119e+001  +7.8343e+000  +3.6575e+001  +6.8726e-003  +3.0487e-002  +1.5479e-002  +3.0688e+001  +3.0329e+000  +9.8199e-001  
-1.7000e+000  +2.4000e+000  +0.0000e+000  +1.0087e+001  +8.2689e+000  +4.1498e+001  +5.8326e-003  +2.7619e-002  +1.3706e-002  +3.4188e+001  +3.3891e+000  +9.8445e-001  
-1.7000e+000  +2.5000e+000  +0.0000e+000  +1.0054e+001  +8.7352e+000  +4.7176e+001  +4.9471e-003  +2.5145e-002  +1.2161e-002  +3.8152e+001  +3.7948e+000  +9.8679e-001  
-1.6000e+000  +5.0000e-001  +0.0000e+000  +1.5752e+001  +3.7242e+000  +1.0273e+001  +7.2115e-002  +1.1881e+000  +3.6517e-001  +6.9349e+000  +4.4025e-001  +3.8124e-001  
-1.6000e+000  +6.0000e-001  +0.0000e+000  +1.4208e+001  +4.0753e+000  +1.0324e+001  +6.9121e-002  +1.0519e+000  +2.9615e-001  +8.3039e+000  +5.8448e-001  +4.9575e-001  
-1.6000e+000  +7.0000e-001  +0.0000e+000  +1.3047e+001  +4.3453e+000  +1.0460e+001  +6.5475e-002  +8.1292e-001  +2.3356e-001  +9.4409e+000  +7.2359e-001  +6.1815e-001  
-1.6000e+000  +8.0000e-001  +0.0000e+000  +1.2245e+001  +4.5124e+000  +1.0723e+001  +6.0685e-002  +5.7968e-001  +1.8338e-001  +1.0181e+001  +8.3139e-001  +7.1856e-001  
-1.6000e+000  +9.0000e-001  +0.0000e+000  +1.1701e+001  +4.6193e+000  +1.1129e+001  +5.4905e-002  +4.1166e-001  +1.4537e-001  +1.0669e+001  +9.1185e-001  +7.8965e-001  
-1.6000e+000  +1.0000e+000  +0.0000e+000  +1.1323e+001  +4.7109e+000  +1.1687e+001  +4.8676e-002  +3.0103e-001  +1.1690e-001  +1.1096e+001  +9.7997e-001  +8.3827e-001  
-1.6000e+000  +1.1000e+000  +0.0000e+000  +1.1054e+001  +4.8132e+000  +1.2402e+001  +4.2525e-002  +2.2823e-001  +9.5449e-002  +1.1583e+001  +1.0479e+000  +8.7204e-001  
-1.6000e+000  +1.2000e+000  +0.0000e+000  +1.0857e+001  +4.9377e+000  +1.3288e+001  +3.6786e-002  +1.7891e-001  +7.9047e-002  +1.2190e+001  +1.1228e+000  +8.9620e-001  
-1.6000e+000  +1.3000e+000  +0.0000e+000  +1.0709e+001  +5.0895e+000  +1.4358e+001  +3.1625e-002  +1.4434e-001  +6.6317e-002  +1.2952e+001  +1.2095e+000  +9.1406e-001  
-1.6000e+000  +1.4000e+000  +0.0000e+000  +1.0593e+001  +5.2702e+000  +1.5635e+001  +2.7081e-002  +1.1926e-001  +5.6261e-002  +1.3888e+001  +1.3110e+000  +9.2765e-001  
-1.6000e+000  +1.5000e+000  +0.0000e+000  +1.0503e+001  +5.4794e+000  +1.7147e+001  +2.3127e-002  +1.0050e-001  +4.8175e-002  +1.5012e+001  +1.4293e+000  +9.3820e-001  
-1.6000e+000  +1.6000e+000  +0.0000e+000  +1.0429e+001  +5.7174e+000  +1.8925e+001  +1.9715e-002  +8.6104e-002  +4.1583e-002  +1.6344e+001  +1.5672e+000  +9.4667e-001  
-1.6000e+000  +1.7000e+000  +0.0000e+000  +1.0367e+001  +5.9835e+000  +2.1008e+001  +1.6782e-002  +7.4797e-002  +3.6130e-002  +1.7901e+001  +1.7267e+000  +9.5360e-001  
-1.6000e+000  +1.8000e+000  +0.0000e+000  +1.0317e+001  +6.2768e+000  +2.3451e+001  +1.4259e-002  +6.5717e-002  +3.1549e-002  +1.9699e+001  +1.9095e+000  +9.5925e-001  
-1.6000e+000  +1.9000e+000  +0.0000e+000  +1.0273e+001  +6.5978e+000  +2.6304e+001  +1.2099e-002  +5.8312e-002  +2.7669e-002  +2.1765e+001  +2.1187e+000  +9.6401e-001  
-1.6000e+000  +2.0000e+000  +0.0000e+000  +1.0230e+001  +6.9472e+000  +2.9617e+001  +1.0256e-002  +5.2200e-002  +2.4363e-002  +2.4132e+001  +2.3589e+000  +9.6824e-001  
-1.6000e+000  +2.1000e+000  +0.0000e+000  +1.0194e+001  +7.3241e+000  +3.3481e+001  +8.6780e-003  +4.7062e-002  +2.1506e-002  +2.6822e+001  +2.6311e+000  +9.7180e-001  
-1.6000e+000  +2.2000e+000  +0.0000e+000  +1.0159e+001  +7.7300e+000  +3.7966e+001  +7.3336e-003  +4.2707e-002  +1.9032e-002  +2.9877e+001  +2.9409e+000  +9.7498e-001  
-1.6000e+000  +2.3000e+000  +0.0000e+000  +1.0124e+001  +8.1659e+000  +4.3154e+001  +6.1911e-003  +3.8981e-002  +1.6879e-002  +3.3341e+001  +3.2933e+000  +9.7786e-001  
-1.6000e+000  +2.4000e+000  +0.0000e+000  +1.0087e+001  +8.6329e+000  +4.9136e+001  +5.2227e-003  +3.5768e-002  +1.4999e-002  +3.7263e+001  +3.6944e+000  +9.8054e-001  
-1.6000e+000  +2.5000e+000  +0.0000e+000  +1.0045e+001  +9.1326e+000  +5.6008e+001  +4.4041e-003  +3.2978e-002  +1.3354e-002  +4.1702e+001  +4.1516e+000  +9.8311e-001  
-1.5000e+000  +5.0000e-001  +0.0000e+000  +1.4666e+001  +3.6507e+000  +1.0376e+001  +7.1444e-002  +1.1449e+000  +3.1813e-001  +6.6637e+000  +4.5438e-001  +4.5166e-001  
-1.5000e+000  +6.0000e-001  +0.0000e+000  +1.3420e+001  +3.9355e+000  +1.0514e+001  +6.7699e-002  +9.2681e-001  +2.5484e-001  +7.7440e+000  +5.7705e-001  +5.6878e-001  
-1.5000e+000  +7.0000e-001  +0.0000e+000  +1.2550e+001  +4.1429e+000  +1.0788e+001  +6.2975e-002  +6.8914e-001  +2.0322e-001  +8.5819e+000  +6.8381e-001  +6.7138e-001  
-1.5000e+000  +8.0000e-001  +0.0000e+000  +1.1956e+001  +4.2968e+000  +1.1218e+001  +5.7313e-002  +5.0569e-001  +1.6364e-001  +9.2312e+000  +7.7208e-001  +7.4779e-001  
-1.5000e+000  +9.0000e-001  +0.0000e+000  +1.1541e+001  +4.4319e+000  +1.1807e+001  +5.1159e-002  +3.7938e-001  +1.3358e-001  +9.8210e+000  +8.5097e-001  +8.0202e-001  
-1.5000e+000  +1.0000e+000  +0.0000e+000  +1.1242e+001  +4.5706e+000  +1.2563e+001  +4.4982e-002  +2.9340e-001  +1.1051e-001  +1.0445e+001  +9.2914e-001  +8.4078e-001  
-1.5000e+000  +1.1000e+000  +0.0000e+000  +1.1019e+001  +4.7248e+000  +1.3495e+001  +3.9122e-002  +2.3370e-001  +9.2576e-002  +1.1162e+001  +1.0130e+000  +8.6914e-001  
-1.5000e+000  +1.2000e+000  +0.0000e+000  +1.0850e+001  +4.8999e+000  +1.4622e+001  +3.3760e-002  +1.9098e-001  +7.8401e-002  +1.2004e+001  +1.1064e+000  +8.9044e-001  
-1.5000e+000  +1.3000e+000  +0.0000e+000  +1.0717e+001  +5.0988e+000  +1.5967e+001  +2.8972e-002  +1.5955e-001  +6.7036e-002  +1.2999e+001  +1.2130e+000  +9.0685e-001  
-1.5000e+000  +1.4000e+000  +0.0000e+000  +1.0610e+001  +5.3225e+000  +1.7558e+001  +2.4760e-002  +1.3578e-001  +5.7784e-002  +1.4165e+001  +1.3350e+000  +9.1979e-001  
-1.5000e+000  +1.5000e+000  +0.0000e+000  +1.0524e+001  +5.5713e+000  +1.9433e+001  +2.1087e-002  +1.1736e-001  +5.0136e-002  +1.5520e+001  +1.4747e+000  +9.3015e-001  
-1.5000e+000  +1.6000e+000  +0.0000e+000  +1.0451e+001  +5.8460e+000  +2.1631e+001  +1.7913e-002  +1.0282e-001  +4.3753e-002  +1.7088e+001  +1.6350e+000  +9.3867e-001  
-1.5000e+000  +1.7000e+000  +0.0000e+000  +1.0391e+001  +6.1460e+000  +2.4209e+001  +1.5175e-002  +9.1100e-002  +3.8350e-002  +1.8887e+001  +1.8176e+000  +9.4569e-001  
-1.5000e+000  +1.8000e+000  +0.0000e+000  +1.0339e+001  +6.4721e+000  +2.7221e+001  +1.2827e-002  +8.1514e-002  +3.3740e-002  +2.0944e+001  +2.0258e+000  +9.5160e-001  
-1.5000e+000  +1.9000e+000  +0.0000e+000  +1.0289e+001  +6.8252e+000  +3.0719e+001  +1.0825e-002  +7.3587e-002  +2.9788e-002  +2.3292e+001  +2.2639e+000  +9.5676e-001  
-1.5000e+000  +2.0000e+000  +0.0000e+000  +1.0246e+001  +7.2052e+000  +3.4798e+001  +9.1156e-003  +6.6918e-002  +2.6359e-002  +2.5957e+001  +2.5335e+000  +9.6114e-001  
-1.5000e+000  +2.1000e+000  +0.0000e+000  +1.0205e+001  +7.6133e+000  +3.9528e+001  +7.6641e-003  +6.1265e-002  +2.3377e-002  +2.8981e+001  +2.8399e+000  +9.6500e-001  
-1.5000e+000  +2.2000e+000  +0.0000e+000  +1.0164e+001  +8.0508e+000  +4.4997e+001  +6.4362e-003  +5.6428e-002  +2.0773e-002  +3.2408e+001  +3.1884e+000  +9.6846e-001  
-1.5000e+000  +2.3000e+000  +0.0000e+000  +1.0121e+001  +8.5189e+000  +5.1296e+001  +5.4010e-003  +5.2259e-002  +1.8493e-002  +3.6286e+001  +3.5850e+000  +9.7161e-001  
-1.5000e+000  +2.4000e+000  +0.0000e+000  +1.0086e+001  +9.0179e+000  +5.8604e+001  +4.5235e-003  +4.8613e-002  +1.6474e-002  +4.0662e+001  +4.0316e+000  +9.7428e-001  
-1.5000e+000  +2.5000e+000  +0.0000e+000  +1.0035e+001  +9.5520e+000  +6.6889e+001  +3.7946e-003  +4.5453e-002  +1.4714e-002  +4.5620e+001  +4.5462e+000  +9.7704e-001  
-1.4000e+000  +5.0000e-001  +0.0000e+000  +1.3856e+001  +3.5398e+000  +1.0572e+001  +7.0112e-002  +1.0524e+000  +2.7828e-001  +6.2651e+000  +4.5217e-001  +5.1383e-001  
-1.4000e+000  +6.0000e-001  +0.0000e+000  +1.2904e+001  +3.7745e+000  +1.0855e+001  +6.5292e-002  +8.1694e-001  +2.2503e-001  +7.1235e+000  +5.5205e-001  +6.1622e-001  
-1.4000e+000  +7.0000e-001  +0.0000e+000  +1.2251e+001  +3.9656e+000  +1.1310e+001  +5.9592e-002  +6.2052e-001  +1.8377e-001  +7.8628e+000  +6.4179e-001  +6.9682e-001  
-1.4000e+000  +8.0000e-001  +0.0000e+000  +1.1793e+001  +4.1378e+000  +1.1936e+001  +5.3388e-002  +4.7860e-001  +1.5209e-001  +8.5605e+000  +7.2588e-001  +7.5642e-001  
-1.4000e+000  +9.0000e-001  +0.0000e+000  +1.1460e+001  +4.3095e+000  +1.2738e+001  +4.7113e-002  +3.7861e-001  +1.2745e-001  +9.2859e+000  +8.1030e-001  +8.0040e-001  
-1.4000e+000  +1.0000e+000  +0.0000e+000  +1.1209e+001  +4.4913e+000  +1.3727e+001  +4.1092e-002  +3.0718e-001  +1.0796e-001  +1.0086e+001  +8.9976e-001  +8.3339e-001  
-1.4000e+000  +1.1000e+000  +0.0000e+000  +1.1016e+001  +4.6892e+000  +1.4921e+001  +3.5526e-002  +2.5500e-001  +9.2326e-002  +1.0994e+001  +9.9805e-001  +8.5868e-001  
-1.4000e+000  +1.2000e+000  +0.0000e+000  +1.0863e+001  +4.9062e+000  +1.6345e+001  +3.0501e-002  +2.1590e-001  +7.9578e-002  +1.2035e+001  +1.1079e+000  +8.7845e-001  
-1.4000e+000  +1.3000e+000  +0.0000e+000  +1.0739e+001  +5.1444e+000  +1.8029e+001  +2.6048e-002  +1.8597e-001  +6.9062e-002  +1.3232e+001  +1.2322e+000  +8.9421e-001  
-1.4000e+000  +1.4000e+000  +0.0000e+000  +1.0638e+001  +5.4047e+000  +2.0014e+001  +2.2143e-002  +1.6255e-001  +6.0265e-002  +1.4605e+001  +1.3729e+000  +9.0696e-001  
-1.4000e+000  +1.5000e+000  +0.0000e+000  +1.0552e+001  +5.6882e+000  +2.2341e+001  +1.8757e-002  +1.4392e-001  +5.2845e-002  +1.6178e+001  +1.5332e+000  +9.1747e-001  
-1.4000e+000  +1.6000e+000  +0.0000e+000  +1.0480e+001  +5.9953e+000  +2.5068e+001  +1.5833e-002  +1.2884e-001  +4.6509e-002  +1.7972e+001  +1.7149e+000  +9.2619e-001  
-1.4000e+000  +1.7000e+000  +0.0000e+000  +1.0417e+001  +6.3268e+000  +2.8253e+001  +1.3327e-002  +1.1647e-001  +4.1063e-002  +2.0014e+001  +1.9212e+000  +9.3353e-001  
-1.4000e+000  +1.8000e+000  +0.0000e+000  +1.0362e+001  +6.6836e+000  +3.1963e+001  +1.1189e-002  +1.0620e-001  +3.6350e-002  +2.2335e+001  +2.1555e+000  +9.3979e-001  
-1.4000e+000  +1.9000e+000  +0.0000e+000  +1.0312e+001  +7.0666e+000  +3.6275e+001  +9.3754e-003  +9.7571e-002  +3.2251e-002  +2.4969e+001  +2.4213e+000  +9.4519e-001  
-1.4000e+000  +2.0000e+000  +0.0000e+000  +1.0265e+001  +7.4770e+000  +4.1269e+001  +7.8425e-003  +9.0261e-002  +2.8668e-002  +2.7953e+001  +2.7232e+000  +9.4990e-001  
-1.4000e+000  +2.1000e+000  +0.0000e+000  +1.0218e+001  +7.9159e+000  +4.7036e+001  +6.5528e-003  +8.4012e-002  +2.5528e-002  +3.1331e+001  +3.0662e+000  +9.5406e-001  
-1.4000e+000  +2.2000e+000  +0.0000e+000  +1.0170e+001  +8.3849e+000  +5.3669e+001  +5.4718e-003  +7.8630e-002  +2.2769e-002  +3.5153e+001  +3.4564e+000  +9.5781e-001  
-1.4000e+000  +2.3000e+000  +0.0000e+000  +1.0119e+001  +8.8854e+000  +6.1266e+001  +4.5691e-003  +7.3964e-002  +2.0340e-002  +3.9475e+001  +3.9010e+000  +9.6123e-001  
-1.4000e+000  +2.4000e+000  +0.0000e+000  +1.0062e+001  +9.4193e+000  +6.9927e+001  +3.8176e-003  +6.9897e-002  +1.8200e-002  +4.4361e+001  +4.4089e+000  +9.6440e-001  
-1.4000e+000  +2.5000e+000  +0.0000e+000  +9.9958e+000  +9.9883e+000  +7.9748e+001  +3.1936e-003  +6.6333e-002  +1.6313e-002  +4.9883e+001  +4.9904e+000  +9.6741e-001  
-1.3000e+000  +5.0000e-001  +0.0000e+000  +1.3318e+001  +3.4059e+000  +1.0920e+001  +6.7770e-002  +9.6371e-001  +2.4917e-001  +5.8001e+000  +4.3550e-001  +5.5270e-001  
-1.3000e+000  +6.0000e-001  +0.0000e+000  +1.2595e+001  +3.6232e+000  +1.1397e+001  +6.1856e-002  +7.5907e-001  +2.0603e-001  +6.5638e+000  +5.2116e-001  +6.3539e-001  
-1.3000e+000  +7.0000e-001  +0.0000e+000  +1.2087e+001  +3.8248e+000  +1.2064e+001  +5.5441e-002  +6.0332e-001  +1.7266e-001  +7.3144e+000  +6.0517e-001  +6.9933e-001  
-1.3000e+000  +8.0000e-001  +0.0000e+000  +1.1715e+001  +4.0245e+000  +1.2920e+001  +4.8951e-002  +4.8956e-001  +1.4644e-001  +8.0984e+000  +6.9129e-001  +7.4818e-001  
-1.3000e+000  +9.0000e-001  +0.0000e+000  +1.1433e+001  +4.2312e+000  +1.3975e+001  +4.2702e-002  +4.0590e-001  +1.2541e-001  +8.9514e+000  +7.8292e-001  +7.8591e-001  
-1.3000e+000  +1.0000e+000  +0.0000e+000  +1.1213e+001  +4.4501e+000  +1.5245e+001  +3.6898e-002  +3.4331e-001  +1.0829e-001  +9.9017e+000  +8.8306e-001  +8.1549e-001  
-1.3000e+000  +1.1000e+000  +0.0000e+000  +1.1037e+001  +4.6845e+000  +1.6760e+001  +3.1637e-002  +2.9551e-001  +9.4113e-002  +1.0972e+001  +9.9412e-001  +8.3905e-001  
-1.3000e+000  +1.2000e+000  +0.0000e+000  +1.0893e+001  +4.9369e+000  +1.8548e+001  +2.6960e-002  +2.5835e-001  +8.2258e-002  +1.2186e+001  +1.1187e+000  +8.5809e-001  
-1.3000e+000  +1.3000e+000  +0.0000e+000  +1.0775e+001  +5.2084e+000  +2.0655e+001  +2.2851e-002  +2.2895e-001  +7.2217e-002  +1.3564e+001  +1.2589e+000  +8.7365e-001  
-1.3000e+000  +1.4000e+000  +0.0000e+000  +1.0675e+001  +5.5006e+000  +2.3125e+001  +1.9283e-002  +2.0535e-001  +6.3641e-002  +1.5129e+001  +1.4172e+000  +8.8652e-001  
-1.3000e+000  +1.5000e+000  +0.0000e+000  +1.0588e+001  +5.8148e+000  +2.6007e+001  +1.6216e-002  +1.8618e-001  +5.6272e-002  +1.6906e+001  +1.5968e+000  +8.9733e-001  
-1.3000e+000  +1.6000e+000  +0.0000e+000  +1.0513e+001  +6.1515e+000  +2.9372e+001  +1.3590e-002  +1.7039e-001  +4.9874e-002  +1.8920e+001  +1.7997e+000  +9.0641e-001  
-1.3000e+000  +1.7000e+000  +0.0000e+000  +1.0447e+001  +6.5121e+000  +3.3286e+001  +1.1359e-002  +1.5725e-001  +4.4301e-002  +2.1204e+001  +2.0297e+000  +9.1415e-001  
-1.3000e+000  +1.8000e+000  +0.0000e+000  +1.0387e+001  +6.8977e+000  +3.7825e+001  +9.4752e-003  +1.4623e-001  +3.9422e-002  +2.3789e+001  +2.2904e+000  +9.2080e-001  
-1.3000e+000  +1.9000e+000  +0.0000e+000  +1.0330e+001  +7.3097e+000  +4.3070e+001  +7.8921e-003  +1.3689e-001  +3.5138e-002  +2.6716e+001  +2.5862e+000  +9.2658e-001  
-1.3000e+000  +2.0000e+000  +0.0000e+000  +1.0282e+001  +7.7488e+000  +4.9153e+001  +6.5605e-003  +1.2890e-001  +3.1346e-002  +3.0022e+001  +2.9199e+000  +9.3153e-001  
-1.3000e+000  +2.1000e+000  +0.0000e+000  +1.0228e+001  +8.2175e+000  +5.6102e+001  +5.4566e-003  +1.2205e-001  +2.8015e-002  +3.3764e+001  +3.3013e+000  +9.3602e-001  
-1.3000e+000  +2.2000e+000  +0.0000e+000  +1.0170e+001  +8.7170e+000  +6.4041e+001  +4.5401e-003  +1.1614e-001  +2.5073e-002  +3.7993e+001  +3.7356e+000  +9.4004e-001  
-1.3000e+000  +2.3000e+000  +0.0000e+000  +1.0108e+001  +9.2489e+000  +7.3071e+001  +3.7812e-003  +1.1100e-001  +2.2473e-002  +4.2771e+001  +4.2315e+000  +9.4371e-001  
-1.3000e+000  +2.4000e+000  +0.0000e+000  +1.0037e+001  +9.8151e+000  +8.3287e+001  +3.1545e-003  +1.0651e-001  +2.0173e-002  +4.8168e+001  +4.7991e+000  +9.4710e-001  
-1.3000e+000  +2.5000e+000  +0.0000e+000  +9.9549e+000  +1.0418e+001  +9.4780e+001  +2.6377e-003  +1.0257e-001  +1.8139e-002  +5.4263e+001  +5.4508e+000  +9.5027e-001  
-1.2000e+000  +5.0000e-001  +0.0000e+000  +1.2999e+001  +3.2680e+000  +1.1472e+001  +6.4300e-002  +9.2266e-001  +2.3074e-001  +5.3398e+000  +4.1078e-001  +5.6298e-001  
-1.2000e+000  +6.0000e-001  +0.0000e+000  +1.2430e+001  +3.4890e+000  +1.2178e+001  +5.7494e-002  +7.5737e-001  +1.9552e-001  +6.0865e+000  +4.8965e-001  +6.2905e-001  
