lgsgm0.21     lgsgm1.20     p3fl.0        tCrcl.10      vImpct.21     xMax.21       pMin.22       pMax.22       pMdl.0        E.0           N.0           eta.0         
-1.2000e+000  +7.0000e-001  +0.0000e+000  +1.2467e+001  +3.9618e+000  +1.1582e+001  +5.9181e-002  +7.8879e-001  +1.9791e-001  +7.8479e+000  +6.2948e-001  +6.3462e-001  
-1.2000e+000  +8.0000e-001  +0.0000e+000  +1.1988e+001  +4.1700e+000  +1.2418e+001  +5.2471e-002  +6.3892e-001  +1.6589e-001  +8.6945e+000  +7.2524e-001  +6.9288e-001  
-1.2000e+000  +9.0000e-001  +0.0000e+000  +1.1649e+001  +4.3859e+000  +1.3546e+001  +4.5603e-002  +5.3794e-001  +1.4164e-001  +9.6183e+000  +8.2564e-001  +7.3386e-001  
-1.2000e+000  +1.0000e+000  +0.0000e+000  +1.1400e+001  +4.6212e+000  +1.5007e+001  +3.8961e-002  +4.7158e-001  +1.2288e-001  +1.0678e+001  +9.3664e-001  +7.6224e-001  
-1.2000e+000  +1.1000e+000  +0.0000e+000  +1.1209e+001  +4.8808e+000  +1.6867e+001  +3.2780e-002  +4.2975e-001  +1.0804e-001  +1.1911e+001  +1.0626e+000  +7.8128e-001  
-1.2000e+000  +1.2000e+000  +0.0000e+000  +1.1059e+001  +5.1664e+000  +1.9210e+001  +2.7187e-002  +4.0628e-001  +9.6024e-002  +1.3346e+001  +1.2068e+000  +7.9296e-001  
-1.2000e+000  +1.3000e+000  +0.0000e+000  +1.0937e+001  +5.4766e+000  +2.2145e+001  +2.2241e-002  +3.9769e-001  +8.6077e-002  +1.4997e+001  +1.3712e+000  +7.9836e-001  
-1.2000e+000  +1.4000e+000  +0.0000e+000  +1.0835e+001  +5.8089e+000  +2.5790e+001  +1.7971e-002  +4.0215e-001  +7.7676e-002  +1.6872e+001  +1.5572e+000  +7.9809e-001  
-1.2000e+000  +1.5000e+000  +0.0000e+000  +1.0746e+001  +6.1594e+000  +3.0272e+001  +1.4370e-002  +4.1875e-001  +7.0448e-002  +1.8969e+001  +1.7652e+000  +7.9237e-001  
-1.2000e+000  +1.6000e+000  +0.0000e+000  +1.0666e+001  +6.5232e+000  +3.5717e+001  +1.1403e-002  +4.4707e-001  +6.4129e-002  +2.1276e+001  +1.9947e+000  +7.8132e-001  
-1.2000e+000  +1.7000e+000  +0.0000e+000  +1.0596e+001  +6.8944e+000  +4.2272e+001  +9.0007e-003  +4.8704e-001  +5.8514e-002  +2.3767e+001  +2.2431e+000  +7.6487e-001  
-1.2000e+000  +1.8000e+000  +0.0000e+000  +1.0524e+001  +7.2678e+000  +5.0017e+001  +7.0984e-003  +5.3808e-001  +5.3500e-002  +2.6410e+001  +2.5094e+000  +7.4340e-001  
-1.2000e+000  +1.9000e+000  +0.0000e+000  +1.0453e+001  +7.6364e+000  +5.9091e+001  +5.6046e-003  +5.9991e-001  +4.8976e-002  +2.9157e+001  +2.7894e+000  +7.1701e-001  
-1.2000e+000  +2.0000e+000  +0.0000e+000  +1.0370e+001  +7.9948e+000  +6.9526e+001  +4.4470e-003  +6.7129e-001  +4.4901e-002  +3.1958e+001  +3.0819e+000  +6.8639e-001  
-1.2000e+000  +2.1000e+000  +0.0000e+000  +1.0287e+001  +8.3330e+000  +8.1600e+001  +3.5394e-003  +7.5272e-001  +4.1169e-002  +3.4719e+001  +3.3751e+000  +6.5120e-001  
-1.2000e+000  +2.2000e+000  +0.0000e+000  +1.0182e+001  +8.6478e+000  +9.5183e+001  +2.8409e-003  +8.4144e-001  +3.7808e-002  +3.7392e+001  +3.6725e+000  +6.1289e-001  
-1.2000e+000  +2.3000e+000  +0.0000e+000  +1.0059e+001  +8.9304e+000  +1.1045e+002  +2.2971e-003  +9.3699e-001  +3.4758e-002  +3.9876e+001  +3.9643e+000  +5.7162e-001  
-1.2000e+000  +2.4000e+000  +0.0000e+000  +9.8929e+000  +9.1823e+000  +1.2703e+002  +1.8808e-003  +1.0355e+000  +3.2053e-002  +4.2157e+001  +4.2614e+000  +5.2927e-001  
-1.2000e+000  +2.5000e+000  +0.0000e+000  +9.6952e+000  +9.3948e+000  +1.4508e+002  +1.5555e-003  +1.1367e+000  +2.9628e-002  +4.4131e+001  +4.5519e+000  +4.8582e-001  
-1.1000e+000  +5.0000e-001  +0.0000e+000  +1.3648e+001  +3.3242e+000  +1.1065e+001  +6.7898e-002  +1.1791e+000  +2.6732e-001  +5.5253e+000  +4.0483e-001  +4.7890e-001  
-1.1000e+000  +6.0000e-001  +0.0000e+000  +1.2857e+001  +3.5605e+000  +1.1648e+001  +6.1540e-002  +9.7063e-001  +2.2224e-001  +6.3385e+000  +4.9299e-001  +5.5721e-001  
-1.1000e+000  +7.0000e-001  +0.0000e+000  +1.2320e+001  +3.7842e+000  +1.2525e+001  +5.4433e-002  +8.1400e-001  +1.8833e-001  +7.1600e+000  +5.8117e-001  +6.1572e-001  
-1.1000e+000  +8.0000e-001  +0.0000e+000  +1.1940e+001  +4.0110e+000  +1.3717e+001  +4.7121e-002  +7.0775e-001  +1.6251e-001  +8.0440e+000  +6.7371e-001  +6.5703e-001  
-1.1000e+000  +9.0000e-001  +0.0000e+000  +1.1659e+001  +4.2496e+000  +1.5268e+001  +4.0036e-002  +6.3992e-001  +1.4237e-001  +9.0295e+000  +7.7447e-001  +6.8483e-001  
-1.1000e+000  +1.0000e+000  +0.0000e+000  +1.1443e+001  +4.5032e+000  +1.7239e+001  +3.3454e-002  +6.0113e-001  +1.2626e-001  +1.0139e+001  +8.8608e-001  +7.0181e-001  
-1.1000e+000  +1.1000e+000  +0.0000e+000  +1.1272e+001  +4.7711e+000  +1.9714e+001  +2.7535e-002  +5.8568e-001  +1.1304e-001  +1.1382e+001  +1.0098e+000  +7.0954e-001  
-1.1000e+000  +1.2000e+000  +0.0000e+000  +1.1130e+001  +5.0502e+000  +2.2783e+001  +2.2369e-002  +5.9047e-001  +1.0198e-001  +1.2752e+001  +1.1457e+000  +7.0886e-001  
-1.1000e+000  +1.3000e+000  +0.0000e+000  +1.1011e+001  +5.3345e+000  +2.6555e+001  +1.7970e-002  +6.1413e-001  +9.2516e-002  +1.4228e+001  +1.2921e+000  +6.9999e-001  
-1.1000e+000  +1.4000e+000  +0.0000e+000  +1.0908e+001  +5.6162e+000  +3.1131e+001  +1.4319e-002  +6.5618e-001  +8.4278e-002  +1.5771e+001  +1.4458e+000  +6.8297e-001  
-1.1000e+000  +1.5000e+000  +0.0000e+000  +1.0815e+001  +5.8855e+000  +3.6613e+001  +1.1353e-002  +7.1656e-001  +7.6998e-002  +1.7320e+001  +1.6014e+000  +6.5770e-001  
-1.1000e+000  +1.6000e+000  +0.0000e+000  +1.0729e+001  +6.1304e+000  +4.3107e+001  +8.9821e-003  +7.9538e-001  +7.0487e-002  +1.8791e+001  +1.7513e+000  +6.2412e-001  
-1.1000e+000  +1.7000e+000  +0.0000e+000  +1.0648e+001  +6.3361e+000  +5.0717e+001  +7.1093e-003  +8.9270e-001  +6.4607e-002  +2.0073e+001  +1.8852e+000  +5.8220e-001  
-1.1000e+000  +1.8000e+000  +0.0000e+000  +1.0568e+001  +6.4843e+000  +5.9561e+001  +5.6400e-003  +1.0085e+000  +5.9262e-002  +2.1023e+001  +1.9894e+000  +5.3203e-001  
-1.1000e+000  +1.9000e+000  +0.0000e+000  +1.0478e+001  +6.5553e+000  +6.9671e+001  +4.4987e-003  +1.1411e+000  +5.4417e-002  +2.1486e+001  +2.0506e+000  +4.7441e-001  
-1.1000e+000  +2.0000e+000  +0.0000e+000  +1.0380e+001  +6.5193e+000  +8.1186e+001  +3.6081e-003  +1.2904e+000  +4.9998e-002  +2.1250e+001  +2.0473e+000  +4.0949e-001  
-1.1000e+000  +2.1000e+000  +0.0000e+000  +1.0269e+001  +6.3369e+000  +9.4199e+001  +2.9122e-003  +1.4550e+000  +4.5967e-002  +2.0078e+001  +1.9552e+000  +3.3786e-001  
-1.1000e+000  +2.2000e+000  +0.0000e+000  +1.0144e+001  +5.9496e+000  +1.0878e+002  +2.3670e-003  +1.6334e+000  +4.2292e-002  +1.7699e+001  +1.7447e+000  +2.6029e-001  
-1.1000e+000  +2.3000e+000  +0.0000e+000  +9.9793e+000  +5.2865e+000  +1.2458e+002  +1.9473e-003  +1.8188e+000  +3.9017e-002  +1.3974e+001  +1.4003e+000  +1.7987e-001  
-1.1000e+000  +2.4000e+000  +0.0000e+000  +9.7893e+000  +4.1394e+000  +1.4172e+002  +1.6182e-003  +2.0110e+000  +3.6054e-002  +8.5671e+000  +8.7516e-001  +9.6633e-002  
-1.1000e+000  +2.5000e+000  +0.0000e+000  +9.5940e+000  +1.5766e+000  +1.5998e+002  +1.3602e-003  +2.2062e+000  +3.3306e-002  +1.2429e+000  +1.2955e-001  +1.2300e-002  
-1.0000e+000  +5.0000e-001  +0.0000e+000  +1.3329e+001  +3.1410e+000  +1.1676e+001  +6.4474e-002  +1.1809e+000  +2.4978e-001  +4.9331e+000  +3.7010e-001  +4.6855e-001  
-1.0000e+000  +6.0000e-001  +0.0000e+000  +1.2715e+001  +3.3641e+000  +1.2570e+001  +5.6849e-002  +1.0255e+000  +2.1357e-001  +5.6586e+000  +4.4503e-001  +5.2342e-001  
-1.0000e+000  +7.0000e-001  +0.0000e+000  +1.2284e+001  +3.5854e+000  +1.3805e+001  +4.8988e-002  +9.2121e-001  +1.8597e-001  +6.4276e+000  +5.2327e-001  +5.6140e-001  
-1.0000e+000  +8.0000e-001  +0.0000e+000  +1.1965e+001  +3.8096e+000  +1.5416e+001  +4.1389e-002  +8.5952e-001  +1.6433e-001  +7.2566e+000  +6.0646e-001  +5.8492e-001  
-1.0000e+000  +9.0000e-001  +0.0000e+000  +1.1719e+001  +4.0365e+000  +1.7453e+001  +3.4386e-002  +8.3229e-001  +1.4686e-001  +8.1466e+000  +6.9513e-001  +5.9589e-001  
-1.0000e+000  +1.0000e+000  +0.0000e+000  +1.1523e+001  +4.2615e+000  +1.9988e+001  +2.8161e-002  +8.3458e-001  +1.3237e-001  +9.0801e+000  +7.8799e-001  +5.9530e-001  
-1.0000e+000  +1.1000e+000  +0.0000e+000  +1.1360e+001  +4.4768e+000  +2.3092e+001  +2.2802e-002  +8.6396e-001  +1.2008e-001  +1.0021e+001  +8.8213e-001  +5.8351e-001  
-1.0000e+000  +1.2000e+000  +0.0000e+000  +1.1222e+001  +4.6704e+000  +2.6850e+001  +1.8303e-002  +9.1974e-001  +1.0943e-001  +1.0906e+001  +9.7187e-001  +5.6035e-001  
-1.0000e+000  +1.3000e+000  +0.0000e+000  +1.1102e+001  +4.8264e+000  +3.1337e+001  +1.4613e-002  +1.0020e+000  +1.0005e-001  +1.1647e+001  +1.0491e+000  +5.2555e-001  
-1.0000e+000  +1.4000e+000  +0.0000e+000  +1.0992e+001  +4.9241e+000  +3.6616e+001  +1.1645e-002  +1.1109e+000  +9.1680e-002  +1.2123e+001  +1.1030e+000  +4.7895e-001  
-1.0000e+000  +1.5000e+000  +0.0000e+000  +1.0894e+001  +4.9327e+000  +4.2791e+001  +9.2774e-003  +1.2477e+000  +8.4103e-002  +1.2166e+001  +1.1168e+000  +4.1992e-001  
-1.0000e+000  +1.6000e+000  +0.0000e+000  +1.0798e+001  +4.8124e+000  +4.9896e+001  +7.4148e-003  +1.4118e+000  +7.7228e-002  +1.1580e+001  +1.0724e+000  +3.4881e-001  
-1.0000e+000  +1.7000e+000  +0.0000e+000  +1.0704e+001  +4.4960e+000  +5.8008e+001  +5.9525e-003  +1.6034e+000  +7.0938e-002  +1.0107e+001  +9.4422e-001  +2.6558e-001  
-1.0000e+000  +1.8000e+000  +0.0000e+000  +1.0612e+001  +3.8609e+000  +6.7161e+001  +4.8092e-003  +1.8212e+000  +6.5151e-002  +7.4535e+000  +7.0237e-001  +1.7086e-001  
-1.0000e+000  +1.9000e+000  +0.0000e+000  +1.0515e+001  +2.6067e+000  +7.7144e+001  +3.9327e-003  +2.0581e+000  +5.9820e-002  +3.3973e+000  +3.2309e-001  +6.7995e-002  
-9.0000e-001  +5.0000e-001  +0.0000e+000  +1.3195e+001  +2.9123e+000  +1.2527e+001  +6.0236e-002  +1.2678e+000  +2.4216e-001  +4.2408e+000  +3.2139e-001  +4.1968e-001  
-9.0000e-001  +6.0000e-001  +0.0000e+000  +1.2695e+001  +3.1084e+000  +1.3758e+001  +5.1742e-002  +1.1737e+000  +2.1233e-001  +4.8310e+000  +3.8055e-001  +4.5018e-001  
-9.0000e-001  +7.0000e-001  +0.0000e+000  +1.2328e+001  +3.2956e+000  +1.5368e+001  +4.3571e-002  +1.1268e+000  +1.8892e-001  +5.4306e+000  +4.4051e-001  +4.6523e-001  
-9.0000e-001  +8.0000e-001  +0.0000e+000  +1.2045e+001  +3.4686e+000  +1.7394e+001  +3.6107e-002  +1.1204e+000  +1.6990e-001  +6.0155e+000  +4.9941e-001  +4.6588e-001  
-9.0000e-001  +9.0000e-001  +0.0000e+000  +1.1817e+001  +3.6169e+000  +1.9877e+001  +2.9559e-002  +1.1502e+000  +1.5397e-001  +6.5410e+000  +5.5350e-001  +4.5256e-001  
-9.0000e-001  +1.0000e+000  +0.0000e+000  +1.1628e+001  +3.7246e+000  +2.2868e+001  +2.3990e-002  +1.2144e+000  +1.4029e-001  +6.9362e+000  +5.9653e-001  +4.2519e-001  
-9.0000e-001  +1.1000e+000  +0.0000e+000  +1.1465e+001  +3.7684e+000  +2.6412e+001  +1.9372e-002  +1.3125e+000  +1.2830e-001  +7.1006e+000  +6.1933e-001  +3.8343e-001  
-9.0000e-001  +1.2000e+000  +0.0000e+000  +1.1322e+001  +3.7146e+000  +3.0546e+001  +1.5617e-002  +1.4447e+000  +1.1761e-001  +6.8992e+000  +6.0936e-001  +3.2690e-001  
-9.0000e-001  +1.3000e+000  +0.0000e+000  +1.1194e+001  +3.5100e+000  +3.5294e+001  +1.2612e-002  +1.6110e+000  +1.0796e-001  +6.1601e+000  +5.5028e-001  +2.5546e-001  
-9.0000e-001  +1.4000e+000  +0.0000e+000  +1.1080e+001  +3.0602e+000  +4.0642e+001  +1.0243e-002  +1.8101e+000  +9.9135e-002  +4.6823e+000  +4.2260e-001  +1.6971e-001  
-9.0000e-001  +1.5000e+000  +0.0000e+000  +1.0970e+001  +2.1573e+000  +4.6384e+001  +8.4363e-003  +2.0335e+000  +9.1029e-002  +2.3269e+000  +2.1212e-001  +7.3690e-002  
